utc_timestamp,Electricity_load,Residential_electricity_price,Residential_wind_generation,Temperature,Relative Humidity
2019-09-30 22:45:00,0.0672,0.07200541,1.3167000000000002,10.15,95.29
2019-09-30 23:00:00,0.0606,0.079549016,1.1297,10.4,95.54
2019-09-30 23:15:00,0.043199999999999995,0.053252948,0.9977000000000001,10.6,95.74
2019-09-30 23:30:00,0.05279999999999999,0.042305301,0.9845000000000002,6.375,95.485
2019-09-30 23:45:00,0.0462,0.060530057,1.0439,2.15,95.23
2019-10-01 00:00:00,0.0384,0.063516913,1.0406,2.4,95.48
2019-10-01 00:15:00,0.0606,0.081626811,0.9174,2.6,95.68
2019-10-01 00:30:00,0.06659999999999999,0.087329928,0.9075,2.525,94.98
2019-10-01 00:45:00,0.0576,0.075791839,0.8624,2.45,94.28
2019-10-01 01:00:00,0.06119999999999999,0.082805173,0.7964,2.7,94.53
2019-10-01 01:15:00,0.0342,0.044487202,0.7601,2.9,94.73
2019-10-01 01:30:00,0.031799999999999995,0.052115759,0.7425000000000002,2.875,94.295
2019-10-01 01:45:00,0.05159999999999999,0.046221039,0.7337000000000001,2.85,93.86
2019-10-01 02:00:00,0.039,0.067361234,0.6919000000000001,3.1,94.11
2019-10-01 02:15:00,0.0384,0.055082114,0.5819000000000001,3.3,94.31
2019-10-01 02:30:00,0.044399999999999995,0.045809335,0.38830000000000003,3.325,93.63
2019-10-01 02:45:00,0.0642,0.061552237,0.22330000000000003,3.35,92.95
2019-10-01 03:00:00,0.0696,0.045085208,0.1771,3.6,93.2
2019-10-01 03:15:00,0.0366,0.064390872,0.11220000000000001,3.8,93.4
2019-10-01 03:30:00,0.0492,0.066343956,0.0792,3.825,92.485
2019-10-01 03:45:00,0.0564,0.061570165,0.0781,3.85,91.57
2019-10-01 04:00:00,0.06659999999999999,0.0682934,0.05500000000000001,4.1,91.82
2019-10-01 04:15:00,0.0474,0.073269239,0.056100000000000004,4.3,92.02
2019-10-01 04:30:00,0.0504,0.051614225,0.030800000000000004,4.275,91.025
2019-10-01 04:45:00,0.0756,0.051620653,0.06160000000000001,4.25,90.03
2019-10-01 05:00:00,0.0816,0.068778144,0.10120000000000001,4.5,90.28
2019-10-01 05:15:00,0.0678,0.073137065,0.1188,4.7,90.48
2019-10-01 05:30:00,0.0786,0.07847437,0.17820000000000003,4.625,89.63
2019-10-01 05:45:00,0.056999999999999995,0.028160221,0.2926,4.55,88.78
2019-10-01 06:00:00,0.087,0.08181726,0.4642,4.8,89.03
2019-10-01 06:15:00,0.0624,0.056951905,0.5214,5.0,89.23
2019-10-01 06:30:00,0.055799999999999995,0.067594645,0.7183,4.875,88.535
2019-10-01 06:45:00,0.0798,0.047954279,0.8228000000000001,4.75,87.84
2019-10-01 07:00:00,0.072,0.048875032,0.8855000000000002,5.0,88.09
2019-10-01 07:15:00,0.0768,0.046970054,0.8822000000000001,5.2,88.29
2019-10-01 07:30:00,0.07079999999999999,0.081585133,0.9416000000000001,5.075,87.2
2019-10-01 07:45:00,0.0642,0.050015676,1.0461,4.95,86.11
2019-10-01 08:00:00,0.0624,0.029318153,1.1517,5.2,86.36
2019-10-01 08:15:00,0.07139999999999999,0.075335466,1.3321000000000003,5.4,86.56
2019-10-01 08:30:00,0.07379999999999999,0.050015507,1.4641000000000002,5.325,85.0
2019-10-01 08:45:00,0.06359999999999999,0.064914409,1.4707000000000001,5.25,83.44
2019-10-01 09:00:00,0.05279999999999999,0.053072152,1.5686,5.5,83.69
2019-10-01 09:15:00,0.08519999999999998,0.052679937,1.5928,5.7,83.89
2019-10-01 09:30:00,0.054599999999999996,0.055985919,1.6401000000000003,5.725,81.76
2019-10-01 09:45:00,0.072,0.071166554,1.6478000000000002,5.75,79.63
2019-10-01 10:00:00,0.053399999999999996,0.056513412,1.6610000000000003,6.0,79.88
2019-10-01 10:15:00,0.066,0.064717995,1.6610000000000003,6.2,80.08
2019-10-01 10:30:00,0.0594,0.061226309,1.6698000000000002,6.275,77.565
2019-10-01 10:45:00,0.07379999999999999,0.072916158,1.6324,6.35,75.05
2019-10-01 11:00:00,0.084,0.072004403,1.6027000000000002,6.6,75.3
2019-10-01 11:15:00,0.051000000000000004,0.052149816,1.5752000000000002,6.8,75.5
2019-10-01 11:30:00,0.0552,0.042470019,1.5455,6.775,72.55
2019-10-01 11:45:00,0.055799999999999995,0.046863299,1.5719,6.75,69.6
2019-10-01 12:00:00,0.0624,0.047951257,1.5136,7.0,69.85
2019-10-01 12:15:00,0.0648,0.061129716,1.5070000000000003,7.2,70.05
2019-10-01 12:30:00,0.0756,0.07823026,1.4553,7.125,68.29
2019-10-01 12:45:00,0.05159999999999999,0.07850873,1.4564000000000001,7.05,66.53
2019-10-01 13:00:00,0.063,0.067073973,1.4036000000000002,7.3,66.78
2019-10-01 13:15:00,0.0684,0.065964773,1.3563000000000003,7.5,66.98
2019-10-01 13:30:00,0.0756,0.075929666,1.3244,7.375,66.75
2019-10-01 13:45:00,0.054,0.065886317,1.4036000000000002,7.25,66.52
2019-10-01 14:00:00,0.069,0.055944132,1.4135,7.5,66.77
2019-10-01 14:15:00,0.0564,0.068349741,1.3860000000000001,7.7,66.97
2019-10-01 14:30:00,0.078,0.071086255,1.3002,7.125,67.495
2019-10-01 14:45:00,0.0654,0.049898192,1.3695000000000002,6.55,68.02
2019-10-01 15:00:00,0.056999999999999995,0.067269911,1.3882,6.8,68.27
2019-10-01 15:15:00,0.054,0.056789066,1.3959,7.0,68.47
2019-10-01 15:30:00,0.056999999999999995,0.082754967,1.2848,6.275,70.175
2019-10-01 15:45:00,0.06119999999999999,0.061522073,1.1506,5.55,71.88
2019-10-01 16:00:00,0.055799999999999995,0.052754637,1.1231,5.8,72.13
2019-10-01 16:15:00,0.0588,0.055988973,1.1473,6.0,72.33
2019-10-01 16:30:00,0.054599999999999996,0.047043301,1.1847,5.525,75.58
2019-10-01 16:45:00,0.0654,0.070023981,1.2023000000000001,5.05,78.83
2019-10-01 17:00:00,0.0654,0.056512435,1.1671,5.3,79.08
2019-10-01 17:15:00,0.08639999999999999,0.086993425,1.1990000000000003,5.5,79.28
2019-10-01 17:30:00,0.06119999999999999,0.064859516,1.2122000000000002,5.125,81.575
2019-10-01 17:45:00,0.072,0.088612861,1.2815,4.75,83.87
2019-10-01 18:00:00,0.0564,0.059354139,1.342,5.0,84.12
2019-10-01 18:15:00,0.048,0.085040657,1.2958,5.2,84.32
2019-10-01 18:30:00,0.066,0.080145495,1.3442,4.925,85.165
2019-10-01 18:45:00,0.061799999999999994,0.094324008,1.3717000000000001,4.65,86.01
2019-10-01 19:00:00,0.0552,0.099119489,1.3255000000000001,4.9,86.26
2019-10-01 19:15:00,0.0468,0.089654536,1.2727000000000002,5.1,86.46
2019-10-01 19:30:00,0.07079999999999999,0.08783988,1.3057,4.825,86.965
2019-10-01 19:45:00,0.0552,0.090888928,1.2331,4.55,87.47
2019-10-01 20:00:00,0.07379999999999999,0.075433906,1.1792000000000002,4.8,87.72
2019-10-01 20:15:00,0.0438,0.093282553,1.1649,5.0,87.92
2019-10-01 20:30:00,0.05159999999999999,0.09129926,1.0967,4.725,87.935
2019-10-01 20:45:00,0.0654,0.059242708,1.0626,4.45,87.95
2019-10-01 21:00:00,0.045,0.087126932,1.0758,4.7,88.2
2019-10-01 21:15:00,0.039,0.064819634,0.9955000000000002,4.9,88.4
2019-10-01 21:30:00,0.039,0.077781215,0.9196000000000001,4.625,87.93
2019-10-01 21:45:00,0.036,0.073780894,0.8844000000000001,4.35,87.46
2019-10-01 22:00:00,0.063,0.085267363,0.8305000000000001,4.6,87.71
2019-10-01 22:15:00,0.0582,0.070666528,0.7469000000000001,4.8,87.91
2019-10-01 22:30:00,0.0672,0.056498442,0.7381000000000001,4.625,87.99
2019-10-01 22:45:00,0.051000000000000004,0.065853906,0.6765,4.45,88.07
2019-10-01 23:00:00,0.0474,0.074587592,0.6721,4.7,88.32
2019-10-01 23:15:00,0.0504,0.086361028,0.66,4.9,88.52
2019-10-01 23:30:00,0.06659999999999999,0.074159309,0.5632,4.275,89.11
2019-10-01 23:45:00,0.048,0.066015459,0.5852,3.65,89.7
2019-10-02 00:00:00,0.0504,0.101923495,0.48840000000000006,3.9,89.95
2019-10-02 00:15:00,0.0594,0.049551907,0.48290000000000005,4.1,90.15
2019-10-02 00:30:00,0.049800000000000004,0.073048925,0.41250000000000003,3.725,90.015
2019-10-02 00:45:00,0.049800000000000004,0.044804289,0.3795,3.35,89.88
2019-10-02 01:00:00,0.0504,0.069073063,0.42130000000000006,3.6,90.13
2019-10-02 01:15:00,0.051000000000000004,0.061165837,0.3861,3.8,90.33
2019-10-02 01:30:00,0.0462,0.071078561,0.34650000000000003,3.425,91.13
2019-10-02 01:45:00,0.06119999999999999,0.044441267,0.28490000000000004,3.05,91.93
2019-10-02 02:00:00,0.06,0.074359758,0.2519,3.3,92.18
2019-10-02 02:15:00,0.06,0.071024919,0.21890000000000004,3.5,92.38
2019-10-02 02:30:00,0.0462,0.048906361,0.15400000000000003,3.125,92.615
2019-10-02 02:45:00,0.043199999999999995,0.046231112,0.1562,2.75,92.85
2019-10-02 03:00:00,0.0396,0.063736751,0.1144,3.0,93.1
2019-10-02 03:15:00,0.0648,0.04646173,0.10560000000000001,3.2,93.3
2019-10-02 03:30:00,0.049800000000000004,0.057605854,0.0946,2.875,93.275
2019-10-02 03:45:00,0.05279999999999999,0.077430794,0.0825,2.55,93.25
2019-10-02 04:00:00,0.0732,0.039009045,0.11660000000000001,2.8,93.5
2019-10-02 04:15:00,0.0726,0.051687537,0.0781,3.0,93.7
2019-10-02 04:30:00,0.0564,0.071195993,0.12320000000000002,2.775,92.505
2019-10-02 04:45:00,0.084,0.07601564,0.1573,2.55,91.31
2019-10-02 05:00:00,0.072,0.037923318,0.1716,2.8,91.56
2019-10-02 05:15:00,0.0774,0.080734583,0.15180000000000002,3.0,91.76
2019-10-02 05:30:00,0.084,0.092249313,0.20020000000000002,2.825,91.875
2019-10-02 05:45:00,0.0696,0.05552578,0.21670000000000003,2.65,91.99
2019-10-02 06:00:00,0.0606,0.047676002,0.20900000000000002,2.9,92.24
2019-10-02 06:15:00,0.06659999999999999,0.071610752,0.275,3.1,92.44
2019-10-02 06:30:00,0.0552,0.0435001,0.2431,2.825,90.96
2019-10-02 06:45:00,0.055799999999999995,0.061518283,0.2431,2.55,89.48
2019-10-02 07:00:00,0.07079999999999999,0.047764646,0.2596,2.8,89.73
2019-10-02 07:15:00,0.0786,0.054083857,0.2629,3.0,89.93
2019-10-02 07:30:00,0.0624,0.064824126,0.21890000000000004,3.175,86.965
2019-10-02 07:45:00,0.0672,0.100029669,0.24970000000000003,3.35,84.0
2019-10-02 08:00:00,0.0804,0.059542623,0.2827,3.6,84.25
2019-10-02 08:15:00,0.0642,0.094078238,0.385,3.8,84.45
2019-10-02 08:30:00,0.063,0.070085749,0.4917,4.025,79.595
2019-10-02 08:45:00,0.0696,0.094637557,0.6842,4.25,74.74
2019-10-02 09:00:00,0.09179999999999999,0.073053102,0.9526000000000001,4.5,74.99
2019-10-02 09:15:00,0.0906,0.098693909,1.0032,4.7,75.19
2019-10-02 09:30:00,0.0672,0.080323809,0.9724,4.775,72.405
2019-10-02 09:45:00,0.066,0.101408201,1.0054,4.85,69.62
2019-10-02 10:00:00,0.08519999999999998,0.073071411,0.9559000000000001,5.1,69.87
2019-10-02 10:15:00,0.08819999999999999,0.086075029,0.8085,5.3,70.07
2019-10-02 10:30:00,0.06659999999999999,0.10112921,0.6358,5.425,68.62
2019-10-02 10:45:00,0.0648,0.057017734,0.5907000000000001,5.55,67.17
2019-10-02 11:00:00,0.0696,0.075889379,0.6017000000000001,5.8,67.42
2019-10-02 11:15:00,0.0642,0.085075982,0.6248,6.0,67.62
2019-10-02 11:30:00,0.0786,0.079612416,0.6897000000000001,6.075,66.755
2019-10-02 11:45:00,0.0582,0.049227726,0.7293000000000001,6.15,65.89
2019-10-02 12:00:00,0.0642,0.089305472,0.7117000000000001,6.4,66.14
2019-10-02 12:15:00,0.0786,0.088947403,0.7601,6.6,66.34
2019-10-02 12:30:00,0.087,0.072083993,0.9669000000000001,6.475,65.835
2019-10-02 12:45:00,0.0804,0.092101482,1.0065000000000002,6.35,65.33
2019-10-02 13:00:00,0.06659999999999999,0.085078664,1.0153,6.6,65.58
2019-10-02 13:15:00,0.08639999999999999,0.060864878,0.9823000000000001,6.8,65.78
2019-10-02 13:30:00,0.08579999999999999,0.08848263,0.9086000000000001,6.525,65.85
2019-10-02 13:45:00,0.0624,0.071106872,0.8503000000000001,6.25,65.92
2019-10-02 14:00:00,0.0588,0.10792848,0.7480000000000001,6.5,66.17
2019-10-02 14:15:00,0.0894,0.078329051,0.6919000000000001,6.7,66.37
2019-10-02 14:30:00,0.07139999999999999,0.067880523,0.7183,6.175,67.08
2019-10-02 14:45:00,0.08220000000000001,0.097783505,0.7568,5.65,67.79
2019-10-02 15:00:00,0.0774,0.084028975,0.7975,5.9,68.04
2019-10-02 15:15:00,0.07079999999999999,0.076913075,0.8624,6.1,68.24
2019-10-02 15:30:00,0.0834,0.073622909,0.7986000000000001,5.375,70.845
2019-10-02 15:45:00,0.0768,0.081548443,0.7876000000000001,4.65,73.45
2019-10-02 16:00:00,0.084,0.059225841,0.6567000000000001,4.9,73.7
2019-10-02 16:15:00,0.0894,0.08393534,0.5665000000000001,5.1,73.9
2019-10-02 16:30:00,0.0834,0.101879774,0.49060000000000004,4.475,77.73
2019-10-02 16:45:00,0.0846,0.099440422,0.43560000000000004,3.85,81.56
2019-10-02 17:00:00,0.0648,0.082863377,0.42130000000000006,4.1,81.81
2019-10-02 17:15:00,0.069,0.081479835,0.396,4.3,82.01
2019-10-02 17:30:00,0.0672,0.107709708,0.451,3.725,83.235
2019-10-02 17:45:00,0.06359999999999999,0.080660216,0.44000000000000006,3.15,84.46
2019-10-02 18:00:00,0.0732,0.09889168,0.385,3.4,84.71
2019-10-02 18:15:00,0.0564,0.106984655,0.3795,3.6,84.91
2019-10-02 18:30:00,0.06359999999999999,0.117148116,0.44660000000000005,3.175,85.535
2019-10-02 18:45:00,0.0606,0.122076168,0.4917,2.75,86.16
2019-10-02 19:00:00,0.0462,0.111829382,0.6677000000000001,3.0,86.41
2019-10-02 19:15:00,0.055799999999999995,0.104152674,0.7799,3.2,86.61
2019-10-02 19:30:00,0.061799999999999994,0.086300037,0.9482,2.875,87.46
2019-10-02 19:45:00,0.07139999999999999,0.088752613,1.1374000000000002,2.55,88.31
2019-10-02 20:00:00,0.0678,0.094143171,1.3431000000000002,2.8,88.56
2019-10-02 20:15:00,0.0576,0.070421147,1.5521000000000003,3.0,88.76
2019-10-02 20:30:00,0.0726,0.108224642,1.7732000000000003,2.775,89.77
2019-10-02 20:45:00,0.061799999999999994,0.094445002,1.8546,2.55,90.78
2019-10-02 21:00:00,0.051000000000000004,0.102084669,1.9723000000000002,2.8,91.03
2019-10-02 21:15:00,0.06659999999999999,0.072796815,1.9140000000000001,3.0,91.23
2019-10-02 21:30:00,0.0396,0.061273754,1.9283000000000001,2.775,92.09
2019-10-02 21:45:00,0.0438,0.042136333,1.8986,2.55,92.95
2019-10-02 22:00:00,0.0414,0.083663328,1.9745000000000001,2.8,93.2
2019-10-02 22:15:00,0.0378,0.076756397,2.0955000000000004,3.0,93.4
2019-10-02 22:30:00,0.0588,0.075809666,2.1934,2.925,93.505
2019-10-02 22:45:00,0.0606,0.051603453,2.2197999999999998,2.85,93.61
2019-10-02 23:00:00,0.042,0.073474972,2.2253000000000003,3.1,93.86
2019-10-02 23:15:00,0.0486,0.076836887,2.2275,3.3,94.06
2019-10-02 23:30:00,0.056999999999999995,0.048720918,2.1494,3.225,93.705
2019-10-02 23:45:00,0.0468,0.069060028,2.1725000000000003,3.15,93.35
2019-10-03 00:00:00,0.0594,0.066087158,2.1406,3.4,93.6
2019-10-03 00:15:00,0.056999999999999995,0.044105402,2.1186000000000003,3.6,93.8
2019-10-03 00:30:00,0.06659999999999999,0.079467987,2.1527000000000003,3.275,93.46
2019-10-03 00:45:00,0.04259999999999999,0.046349662,2.134,2.95,93.12
2019-10-03 01:00:00,0.06359999999999999,0.052706124,2.1384000000000003,3.2,93.37
2019-10-03 01:15:00,0.042,0.05581889,2.1571000000000002,3.4,93.57
2019-10-03 01:30:00,0.0588,0.057597957,2.0713000000000004,3.075,93.245
2019-10-03 01:45:00,0.042,0.039359143,2.035,2.75,92.92
2019-10-03 02:00:00,0.0648,0.066078217,1.9811,3.0,93.17
2019-10-03 02:15:00,0.0624,0.051879573,2.0229,3.2,93.37
2019-10-03 02:30:00,0.0342,0.041834131,2.0603000000000002,2.975,93.085
2019-10-03 02:45:00,0.06659999999999999,0.062190647,2.0438,2.75,92.8
2019-10-03 03:00:00,0.044399999999999995,0.059444073,2.0812,3.0,93.05
2019-10-03 03:15:00,0.0648,0.056981062,1.9459,3.2,93.25
2019-10-03 03:30:00,0.0564,0.053211112,1.9371,3.075,93.33
2019-10-03 03:45:00,0.0648,0.07078303,1.8557000000000001,2.95,93.41
2019-10-03 04:00:00,0.0726,0.034483619,1.8469000000000002,3.2,93.66
2019-10-03 04:15:00,0.0582,0.036896749,1.9503000000000001,3.4,93.86
2019-10-03 04:30:00,0.0756,0.041267201,1.8227000000000002,3.275,93.96
2019-10-03 04:45:00,0.069,0.065749473,1.8095,3.15,94.06
2019-10-03 05:00:00,0.055799999999999995,0.070208644,1.7600000000000002,3.4,94.31
2019-10-03 05:15:00,0.078,0.048795845,1.6555,3.6,94.51
2019-10-03 05:30:00,0.06,0.069239337,1.6159000000000001,3.325,93.985
2019-10-03 05:45:00,0.0696,0.041401618,1.5147000000000002,3.05,93.46
2019-10-03 06:00:00,0.069,0.044567013,1.4223000000000001,3.3,93.71
2019-10-03 06:15:00,0.075,0.050437416,1.2628,3.5,93.91
2019-10-03 06:30:00,0.069,0.066890504,1.0967,3.375,91.895
2019-10-03 06:45:00,0.0906,0.075818598,1.0032,3.25,89.88
2019-10-03 07:00:00,0.087,0.048718187,1.0472000000000001,3.5,90.13
2019-10-03 07:15:00,0.072,0.072216482,1.1759,3.7,90.33
2019-10-03 07:30:00,0.0804,0.092104593,1.2936,3.925,87.17
2019-10-03 07:45:00,0.072,0.086468674,1.4454000000000002,4.15,84.01
2019-10-03 08:00:00,0.0588,0.07490779,1.7292000000000003,4.4,84.26
2019-10-03 08:15:00,0.07079999999999999,0.077740508,1.9855,4.6,84.46
2019-10-03 08:30:00,0.0792,0.091061302,2.0075000000000003,4.625,80.28
2019-10-03 08:45:00,0.061799999999999994,0.086877437,2.0669,4.65,76.1
2019-10-03 09:00:00,0.07139999999999999,0.08314497,2.0427,4.9,76.35
2019-10-03 09:15:00,0.063,0.068506825,1.9536000000000002,5.1,76.55
2019-10-03 09:30:00,0.0726,0.072131457,1.9426,4.975,73.6
2019-10-03 09:45:00,0.0588,0.06616926,1.8359,4.85,70.65
2019-10-03 10:00:00,0.07379999999999999,0.064306726,1.8524,5.1,70.9
2019-10-03 10:15:00,0.0642,0.061477122,1.8348,5.3,71.1
2019-10-03 10:30:00,0.066,0.085323847,1.8161000000000003,4.875,70.4
2019-10-03 10:45:00,0.0792,0.078567378,1.7523000000000002,4.45,69.7
2019-10-03 11:00:00,0.06119999999999999,0.071100382,1.7050000000000003,4.7,69.95
2019-10-03 11:15:00,0.0672,0.050502054,1.7391,4.9,70.15
2019-10-03 11:30:00,0.0582,0.090647399,1.6434000000000002,4.425,69.965
2019-10-03 11:45:00,0.08879999999999999,0.053773217,1.6313000000000002,3.95,69.78
2019-10-03 12:00:00,0.0762,0.06188042,1.6489000000000003,4.2,70.03
2019-10-03 12:15:00,0.08639999999999999,0.078229117,1.6302,4.4,70.23
2019-10-03 12:30:00,0.0804,0.078696331,1.6335000000000002,4.375,70.505
2019-10-03 12:45:00,0.084,0.064206817,1.5719,4.35,70.78
2019-10-03 13:00:00,0.07079999999999999,0.087230542,1.5048000000000001,4.6,71.03
2019-10-03 13:15:00,0.0594,0.064346244,1.5059,4.8,71.23
2019-10-03 13:30:00,0.07079999999999999,0.083954843,1.4289,4.675,71.7
2019-10-03 13:45:00,0.0672,0.078707603,1.3552000000000002,4.55,72.17
2019-10-03 14:00:00,0.06659999999999999,0.089295854,1.3332000000000002,4.8,72.42
2019-10-03 14:15:00,0.0762,0.094932268,1.2584,5.0,72.62
